,Title,Description,User_enrolled,Rating,User_vote,Link,Category,Level
8657,PHP PDO Custom Exception Handler Namespaces Ecommerce,"New PDO Database class wrapper, Custom Exception Handler and use of Namespaces (3rd add-on for E-commerce series)",114.0,4.3,16.0,https://www.udemy.com/course/ecommerce-php-pdo/,Tech,Beginner
8658,Absolute Javascript Beginners  Novice Master,Learn Javascript in easy steps,542.0,4.5,16.0,https://www.udemy.com/course/javascript-for-beginners-z/,Tech,All Levels
8659,Build World Class Websites like BBC com HTML5  CSS3,"In this course we are going to learn to code ""BBC.COM"" website landing page using HTML5, CSS3 and Jquery",3123.0,4.3,16.0,https://www.udemy.com/course/build-world-class-websites-like-bbc-com-with-html5-css3/,Tech,Beginner
8660,MCSA 70761 Querying Data TransactSQL,A Detailed practical course designed to help you pass the Microsoft SQL 2016 (70-761) exam.,57.0,2.9,16.0,https://www.udemy.com/course/mcsa-70-761-querying-data-with-transact-sql/,Tech,All Levels
8661,Complete Guide Application Development,Unlock the mysteries of Go to build powerful applications with amazing tips and techniques to dodge common roadblocks,134.0,3.3,16.0,https://www.udemy.com/course/complete-guide-to-application-development-with-go/,Tech,All Levels
8662,Prepare JAVA 2 hours,Let us help you nail that dream job of yours!,1854.0,4.0,16.0,https://www.udemy.com/course/prepare-java-in-2-hours/,Tech,All Levels
8663,Ultimate SQL Bootcamp  Z Quickly,"Do you want to learn a skill that can help you extra income per year? If so, then this course is for you!",4938.0,4.1,16.0,https://www.udemy.com/course/the-ultimate-sql-bootcamp-from-a-to-z-quickly/,Tech,Beginner
8664,Android Development Course Build TopNote App Firebase,"Build Complete Android App With Firebase Database, Learn How To Develop Complex Android App, Become Master With Firebase",4882.0,4.2,16.0,https://www.udemy.com/course/android-development-course-build-topnote-app-using-firebase/,Tech,All Levels
8665,Introduction Machine Learning Case Study Python,"Understand concepts of least square regression and Hypothesis testing to our model like t-test, ANOVA, F-test, R square",5280.0,3.6,16.0,https://www.udemy.com/course/linear-regression-with-case-study-in-python-2020/,Tech,All Levels
8666,Dapper  Getting Started,Gain practical knowledge of Dapper as we integrate with ASP.NET Core (.NET 5) application and learn advance concepts.,112.0,4.7,16.0,https://www.udemy.com/course/dapper-the-complete-guide/,Tech,Beginner
8667,Test PHP skills  Versions Standard,Improve your skills | All the topics of PHP covered in test | Helpful for interviews and exams preparation,3962.0,3.5,15.0,https://www.udemy.com/course/test-your-php-skills/,Tech,All Levels
8668,Turnbased strategy game development Unity Engine,"Unity 3D, C#, Pathfinding, AI, Design Patterns, Game Architecture and much more",250.0,4.5,17.0,https://www.udemy.com/course/turn-based-strategy-game-development/,Tech,All Levels
8669,Ultimate CSS  Best Practise Animations  Effects,Brush up your CSS skills and dive in even deeper. EVERY web developer has to know CSS.,6174.0,4.0,16.0,https://www.udemy.com/course/the-ultimate-css-best-practise-on-animations-effects/,Tech,All Levels
8670,Scala Programming Scratch Depth,Scala Programming From Scratch To Depth,9087.0,4.8,16.0,https://www.udemy.com/course/scala-programming/,Tech,Intermediate
8671,Laravel 51 Beginners,Learn the basics to start coding in the hottest most popular PHP framework in the industry.,252.0,4.1,17.0,https://www.udemy.com/course/laravel-51-for-beginners/,Tech,All Levels
8672,Design Patterns Ruby OOPUML Ruby ProjectsInterviews,Design patterns in Ruby OOP for Projects/Advanced Ruby Object Oriented Programming/Architecture/Using Ruby OOP/Analysis,140.0,3.2,16.0,https://www.udemy.com/course/design-patterns-through-ruby/,Tech,All Levels
8673,Master Data Recognition  Prediction Python  TensorFlow,"Do you want analyze data? Model image & text datasets, predict the stock market & more with coding projects.",388.0,4.0,16.0,https://www.udemy.com/course/datamodelling/,Tech,All Levels
8674,SAS Base Programming,Basic Programming concepts of SAS,679.0,4.0,16.0,https://www.udemy.com/course/sas-base-programming/,Tech,All Levels
8675,ROS Real Robot RaspberryPI OpenCV,Learn how to Use OpenCV Robot Operating System. Control Robots in Simulation With OpenCV and Raspberry PI,185.0,4.2,16.0,https://www.udemy.com/course/robotics-with-ros-real-robot-using-raspberry-pi-and-opencv/,Tech,All Levels
8676,Machine Learning Bootcamp HandOn Python Data Science,"Learn Complete hands-on guide to implementing Supervised Machine Learning Algorithm in Python including ANN, CNN & RNN",2925.0,3.4,16.0,https://www.udemy.com/course/data-science-supervised-machine-learning-bootcamp-in-python/,Tech,Intermediate
8677,LUA Programming Course Path career LUA,Start your Career in Game Programming with Lua with this course. A beginner to professional guide to LUA Programming,230.0,3.4,16.0,https://www.udemy.com/course/lua-programming-course-a-path-to-your-career-in-lua/,Tech,Beginner
8678,Create 2D runner game Cocos Creator detailed guide,Cross-platform mobile games development in Cocos Creator using JavaScript,51.0,4.4,16.0,https://www.udemy.com/course/cocos-creator-course/,Tech,Beginner
8679,Master Data Recognition  Prediction Python  TensorFlow,"Do you want analyze data? Model image & text datasets, predict the stock market & more with coding projects.",388.0,4.0,16.0,https://www.udemy.com/course/datamodelling/,Tech,Beginner
8680,SAS Base Programming,Basic Programming concepts of SAS,679.0,4.0,16.0,https://www.udemy.com/course/sas-base-programming/,Tech,Beginner
8681,Programming Chat Box Scratch PHP AJAX,A complete guide to create a simple Chat Box from scratch using PHP and AJAX,1369.0,3.4,16.0,https://www.udemy.com/course/programming-a-chat-box-from-scratch-using-php-and-ajax/,Tech,All Levels
8682,Dart Programming Beginner Expert,"Learn Dart from Beginner level and become an expert who can start learning Flutter, AngularDart and much more.",892.0,3.8,16.0,https://www.udemy.com/course/learn-dart-programming-and-go-from-beginner-to-expert/,Tech,Beginner
8683,Essential SQL Server Administration Tips HandsOn Guides,"As a SQL Server Administrator, you need to maintain secure, performant and efficient SQL Server databases. Learn how!",130.0,4.2,16.0,https://www.udemy.com/course/essential-sql-server-administration-tips/,Tech,All Levels
8684,Scraping data Google search results,"URLs, Facebook pages, and Images",97.0,3.3,16.0,https://www.udemy.com/course/scraping-google-search-results/,Tech,Beginner
8685,Android Complete Reference,Learn Android Programming from Scratch,60.0,4.5,16.0,https://www.udemy.com/course/androidcomplete/,Tech,All Levels
8686,JavaScript Action 3 useful code components,"Apply JavaScript to build applications and useful code snippets Modal, Image carousel, Star Rating component JavaScript",3813.0,4.4,16.0,https://www.udemy.com/course/code-javascript-course/,Tech,Intermediate
8687,Master Python Selenium Rapid Web Automation,"Learn Rapid, Comprehensive and Scalable Browser Automation principles with Selenium and Python",77.0,4.0,16.0,https://www.udemy.com/course/master-python-and-selenium-rapid-web-automation/,Tech,Beginner
8688,Learn Prepare UI5 Fiori Interviews,"Learn about UI5 and Fiori® Technical Questions, Positions, Salary, Negotiation and Resume Building",643.0,3.7,16.0,https://www.udemy.com/course/ui5-fiori/,Tech,All Levels
8689,Facebook instant games Z,Be able to build games compatible for Facebook Messenger using unity 3D,338.0,3.6,16.0,https://www.udemy.com/course/facebook-instant-games-a-to-z/,Tech,Intermediate
8690,Android App Components Fragments  Background Services,"Master flexible UIs & build powerful background capabilities into Android apps, monitor your data streams & take action",61.0,3.7,16.0,https://www.udemy.com/course/android-app-components-fragments-background-services/,Tech,Beginner
8691,Essential SQL Server Administration Tips HandsOn Guides,"As a SQL Server Administrator, you need to maintain secure, performant and efficient SQL Server databases. Learn how!",130.0,4.2,16.0,https://www.udemy.com/course/essential-sql-server-administration-tips/,Tech,Expert
8692,Android App Components Fragments  Background Services,"Master flexible UIs & build powerful background capabilities into Android apps, monitor your data streams & take action",61.0,3.7,16.0,https://www.udemy.com/course/android-app-components-fragments-background-services/,Tech,Beginner
8693,Learn Prepare UI5 Fiori Interviews,"Learn about UI5 and Fiori® Technical Questions, Positions, Salary, Negotiation and Resume Building",643.0,3.7,16.0,https://www.udemy.com/course/ui5-fiori/,Tech,Beginner
8694,Complete Customizer Development WordPress ThemesPlugins,Use best practices and coding standards with the Theme Customizer to create theme options for any WordPress theme/plugin,215.0,4.4,15.0,https://www.udemy.com/course/develop-modern-theme-options-for-your-wordpress-theme/,Tech,All Levels
8695,Java Collections Generics,Move your Java skills to the next level by mastering Java Collections Framework and Generics,109.0,3.4,15.0,https://www.udemy.com/course/java-collections-and-generics/,Tech,Intermediate
8696,Modern Design Patterns Java EE 8,Your concise guide to implementing popular design patterns with Java EE 8,823.0,2.8,15.0,https://www.udemy.com/course/modern-java-ee-8-design-patterns-gang-of-four/,Tech,Beginner
8697,Learn JSON JSON Schema Absolute Beginners,"This course will give you a low level understanding of JSON syntax, data types, and formatting, and schema",941.0,2.9,15.0,https://www.udemy.com/course/learn-json-and-json-schema-for-absolute-beginners/,Tech,Intermediate
8698,Fundamentals Pandas,Gain proficiency using the Python Pandas library for data analysis.​,877.0,4.0,15.0,https://www.udemy.com/course/fundamentals-of-pandas/,Tech,Beginner
8699,Learning Path Python Web Development,Learn how to create scalable and powerful web applications by using the robust frameworks such as Flask and Django!,168.0,3.8,15.0,https://www.udemy.com/course/python-web-development-a/,Tech,Beginner
8700,AngularJs Practical Session Basic Expert Level,Get started to learn angularjs with real world practical examples and become web development industry expert,98.0,3.9,15.0,https://www.udemy.com/course/angularjs-get-started-and-become-expert-with-practicals/,Tech,All Levels
8701,Master Website Development Scratch HTML  CSS,This course is focused for beginners to master website development and become expert website developers using HTML & CSS,656.0,4.3,15.0,https://www.udemy.com/course/become-master-in-web-development-from-scratch-using-htmlcss/,Tech,All Levels
8702,iOS9  Swift 20 Build eWallet App,"CoreData based eWallet App, save your income and expenses right in your iPhone",1406.0,4.7,15.0,https://www.udemy.com/course/ios9-swift-20-build-ewallet-app/,Tech,Beginner
8703,HandsOn Continuous Integration Automation Jenkins,Setting up the stage for a DevOps culture,113.0,3.9,15.0,https://www.udemy.com/course/hands-on-continuous-integration-and-automation-with-jenkins/,Tech,Beginner
8704,C Projects Boost Skills Build Awesome C Apps,Move Your C# Programming Skills to The next level By Building Awesome New Project Ideas *For Beginners*,165.0,4.5,15.0,https://www.udemy.com/course/c-sharp-projects-build-awesome-apps/,Tech,All Levels
8705,Machine Learning Basics,What we all need to know about Machine Learning (ML),1376.0,3.1,15.0,https://www.udemy.com/course/machine-learning-basics/,Tech,All Levels
8706,HandsOn Continuous Integration Automation Jenkins,Setting up the stage for a DevOps culture,113.0,3.9,15.0,https://www.udemy.com/course/hands-on-continuous-integration-and-automation-with-jenkins/,Tech,Beginner
8707,Java Swing GUI ProgrammingLearn Practicing Zero,Learn how to create desktop applications in a quick way by practicing.,2750.0,4.5,15.0,https://www.udemy.com/course/java-swing-programming/,Tech,Expert
8708,RealWorld Machine Learning Projects ScikitLearn,"Predict heart disease, customer-buying behaviors, and much more in this course filled with real-world projects",105.0,4.1,15.0,https://www.udemy.com/course/real-world-machine-learning-projects-with-scikit-learn/,Tech,Beginner
8709,Learn Gatsby build website,Build your own blazing fast blog website with Gatsby and add Jam Stack to you toolkit,6485.0,3.4,15.0,https://www.udemy.com/course/learn-gatsby-and-build-website/,Tech,Intermediate
8710,Learning Path Python Web Development,Learn how to create scalable and powerful web applications by using the robust frameworks such as Flask and Django!,168.0,3.8,15.0,https://www.udemy.com/course/python-web-development-a/,Tech,Beginner
8711,Complete Cyber Security Course Beginners,Learn to intelligently detect and take down cyber threats,2427.0,3.9,15.0,https://www.udemy.com/course/software-mobile-development/,Tech,Beginner
8712,C Projects Boost Skills Build Awesome C Apps,Move Your C# Programming Skills to The next level By Building Awesome New Project Ideas *For Beginners*,165.0,4.5,15.0,https://www.udemy.com/course/c-sharp-projects-build-awesome-apps/,Tech,All Levels
8713,Machine Learning Basics,What we all need to know about Machine Learning (ML),1376.0,3.1,15.0,https://www.udemy.com/course/machine-learning-basics/,Tech,Intermediate
8714,Flutter  Build Ultimate Responsive App,"Learn Responsive Design and How to Build a Responsive App in Flutter that runs on Android, iOS and Web",6323.0,4.4,32.0,https://www.udemy.com/course/build-a-responsive-app-in-flutter-for-android-ios-web/,Tech,All Levels
8715,Data Visualization  Storytelling,(make charts that move mountains),130.0,4.6,15.0,https://www.udemy.com/course/data-visualization-storytelling/,Tech,All Levels
8716,Learn Basic Microsoft Razor JQuery Visual Studio,"Learn the Fundamentals of Programming with Microsoft Razor, JQuery, SQL and Visual Studio 2013 for Web!",352.0,3.7,15.0,https://www.udemy.com/course/explorewebsitedevelopment/,Tech,Beginner
8717,Create Manage Hosted Website Dreamweaver,"Learn how to easily create HTML websites, WordPress sites with Fantastico, MySQL databases, email then upload with FTP.",425.0,3.9,15.0,https://www.udemy.com/course/dreamweaver-ftp/,Tech,Intermediate
8718,Create Online Store Volusion eCommerce Scratch,Sell anything easily with Volusion. Volusion is a top ecommerce for everyone with the best features and full report.,2157.0,3.5,15.0,https://www.udemy.com/course/how-to-create-an-online-store-volusion-ecommerce-scratch/,Tech,All Levels
8719,Swift TVOS Crash Course  Build Space Shooter SpriteKit,Learn to code in Swift. Build a game in SpriteKit for the new TVOS. Be the first one to have a TVOS app!,809.0,4.3,15.0,https://www.udemy.com/course/swift-tvos-crash-course-build-a-space-shooter-in-spritekit/,Tech,Intermediate
8720,Mastering TypeScript Programming Techniques,"Develop your TypeScript capabilities with object-oriented and functional programming, design patterns, Node.js and more!",126.0,3.2,15.0,https://www.udemy.com/course/mastering-typescript-programming-techniques/,Tech,Beginner
8721,PERL 5 Programming Course Beginner Advanced,"Enhance your skills of Programming with Perl fundamentals and advanced topics like Hashes, Subroutines, references etc.",271.0,3.5,15.0,https://www.udemy.com/course/perl-5-programming-course-for-beginner-to-advanced/,Tech,All Levels
8722,Stack Kotlin Development,Leverage the power of Kotlin to build full-stack applications,92.0,3.3,15.0,https://www.udemy.com/course/full-stack-kotlin-development/,Tech,All Levels
8723,Build Chatbot Chatfuel Googles Search API,Learn how to build a Facebook Restaurant Search Chatbot Using Chatfuel & Google's Search API,60.0,3.3,15.0,https://www.udemy.com/course/build-a-facebook-restaurant-search-chatbot-using-chatfuel/,Tech,Beginner
8724,Introduction Git GitHub beginners,Learn the basics of git and github,312.0,3.5,15.0,https://www.udemy.com/course/introduction-to-git-and-github-for-beginners/,Tech,All Levels
8725,Create Ecommerce website App connect,Build a responsive WordPress website with tons of features and a App that fetches the site data using Ionic framework,166.0,3.9,15.0,https://www.udemy.com/course/site2app/,Tech,All Levels
8726,JAVASCRIPT  ANGULAR 8  JQUERY  REACT  NODE  TYPESCRIPT,Best web course,65.0,3.7,15.0,https://www.udemy.com/course/web-course/,Tech,All Levels
8727,Mastering Visualization R programming,Graphs with R analytic tool,419.0,3.5,15.0,https://www.udemy.com/course/mastering-in-visualization-with-r-programming/,Tech,All Levels
8728,Testing REST API JBehave,"Testing a REST API with Jbehave using Serenity, Maven, Jenkins, Gherkin syntax, acceptance Test, BDD keywords, steps",81.0,3.7,15.0,https://www.udemy.com/course/testing-rest-api-with-jbehave/,Tech,Beginner
8729,PHP 7 MySQL Scratch, Learn to build amazing apps with the PHP 7 and the MySQL database and master your back-end skills,114.0,4.0,15.0,https://www.udemy.com/course/php-7-and-mysql-from-scratch/,Tech,Intermediate
8730,Unity Game Tutorial Match 3  3D Game,Match 3 Game Tutorial how to create a Match 3 like Candy Crush Saga in Unity 3D Game Engine.,166.0,3.8,15.0,https://www.udemy.com/course/unity-game-tutorial-match-3-3d-game/,Tech,All Levels
8731,API Development Postman,Learn API Development with Postman,534.0,3.4,15.0,https://www.udemy.com/course/api-development-with-postman/,Tech,Beginner
8732,Xamarin forms XAML  Novice Expert,Best way to learn Xamarin Forms is by starting with XAML,93.0,3.5,15.0,https://www.udemy.com/course/xamarin-forms-xaml-novice-to-expert/,Tech,Beginner
8733,Learn MEAN Stack Building ToDo App,"Master Mongo, Node, Express and Angular 2 in One Single Course",97.0,4.0,15.0,https://www.udemy.com/course/learn-mean-stack-building-a-todo-app/,Tech,Beginner
8734,Learn build Auth0 App Angular 2,Create to implement Auth0 using Angular 2 in a user based application,120.0,4.3,15.0,https://www.udemy.com/course/learn-to-build-an-auth0-app-using-angular-2/,Tech,Beginner
8735,Beginners Guide Developing SQL Queries SQL Server,Learn to Summarise data using aggregation and Query multiple tables,1162.0,4.5,15.0,https://www.udemy.com/course/beginners-guide-to-developing-sql-queries-for-sql-server/,Tech,Expert
8736,PMIPBA Business Analysis Simulation Exams ,Practices on PMI_PBA Exam .,188.0,4.9,15.0,https://www.udemy.com/course/pmi_pba-real-exam-practices/,Tech,Beginner
8737,Advanced Drag Drop uploader Cropping System,Learn how to create drag & drop uploading and cropping system from scratch to advance,72.0,4.5,15.0,https://www.udemy.com/course/addvanced-drag-and-drop-uploader-and-cropping-system/,Tech,Beginner
8738,Stop Shop Web Development,True Web Development for Beginners,55.0,3.7,15.0,https://www.udemy.com/course/intro-to-the-hackable-workspace-and-web-development-b/,Tech,All Levels
8739,SQL Server DBA 2017  Beginners Moderate Level  Guide,SQL Server DBA,94.0,3.7,15.0,https://www.udemy.com/course/sql-server-dba-2017-beginner-to-moderate-level/,Tech,All Levels
8740,C Programming Fundamentals,Learn C++ programming in an easy step by step fashion.,1228.0,4.3,15.0,https://www.udemy.com/course/c-plus-plus-programming-fundamentals/,Tech,Beginner
8741,C 1st program expert programmer,Comprehensive C++ 'Mobile optimized' video training with examples,1002.0,4.3,15.0,https://www.udemy.com/course/c-plus-plus-online-course/,Tech,Beginner
8742,Build Math Quiz iOS Game coding source code included,"Complete Guide To Build and Publish your Own iPhone / iPad Match Challenge App to the iTunes app Store, quickly, no code",813.0,4.1,15.0,https://www.udemy.com/course/build-a-math-quiz-ios-game-no-coding-source-code-included/,Tech,All Levels
8743,UITableView Swift course iOS Developers  Swift 5,Learn how to create and configure UITableViews in iOS Apps using Xcode 10 and Swift 5. Improve TableView knowledge.,2089.0,4.2,15.0,https://www.udemy.com/course/uitableview-swift-course-for-ios-developers-swift-xcode/,Tech,All Levels
8744,Python Programming,Learn Python Programming the easy way.,125.0,3.4,15.0,https://www.udemy.com/course/python-programming-with-postgresql/,Tech,All Levels
8745,Salesforce Heroku Masterclass,Learn Heroku from scratch and get awesome tools to build and host web applications. (Includes Salesforce integration),1411.0,4.6,15.0,https://www.udemy.com/course/heroku-masterclass/,Tech,Beginner
8746,JavaScript Practice  Build 5 applications,Source Code and step by step instruction to build 5 mini JavaScript applications from scratch,3342.0,4.6,15.0,https://www.udemy.com/course/javascript-practice-exercises/,Tech,All Levels
8747,Unity 5 Build System Generates Houses  Castles Auto,Full step by step video lectures on how to program and use a system to build an unlimited amount of houses with 1 click,403.0,3.6,15.0,https://www.udemy.com/course/unity-5-build-a-system-that-generates-houses-castles-auto/,Tech,All Levels
8748,Git Training StepbyStep Guide Git Version Control,Master Git and never loose you files or changes again! Everything that you need to work with Git fluently,91.0,4.4,15.0,https://www.udemy.com/course/console-git-practical-guide/,Tech,Beginner
8749,Responsive Website Design Bootstrap 4 Beginners,Learn Bootstrap for Responsive Website in Web Development. Discover how to build bootstrap responsive website in 2020,7050.0,4.3,15.0,https://www.udemy.com/course/bootstrap-4-for-responsive-website-design-in-web-development/,Tech,Beginner
8750,Stack App Development Spring 5 Angular 3in1,Build amazingly beautiful apps combining the power of two hottest frameworks Angular 6 with Spring 5!,138.0,4.1,15.0,https://www.udemy.com/course/full-stack-app-development-with-spring-5-and-angular-3-in-1/,Tech,All Levels
8751,C17 Zero Programmer 2in1,"Take your C++ coding to the next level by building high performing, reliable applications with C++17",80.0,3.7,15.0,https://www.udemy.com/course/c17-from-zero-to-programmer-2-in-1/,Tech,All Levels
8752,Beginning Data Structures Algorithms C,Explore the possibilities of C# for developing a variety of applications,107.0,4.1,15.0,https://www.udemy.com/course/beginning-data-structures-and-algorithms-in-c/,Tech,Beginner
8753,Create eyecatching WordPress website scratch,Be an expert in wordpress,2348.0,4.5,15.0,https://www.udemy.com/course/create-eye-catching-wordpress-website-from-scratch/,Tech,All Levels
8754,DoItYourself Website Development,Build Simple Custom Websites From Scratch with Completely Free Tools,765.0,4.6,15.0,https://www.udemy.com/course/do-it-yourself-website-development/,Tech,Beginner
8755,Multilingual WordPress sites  Translate Website,Learn how to create multilingual sites using WordPress and how to translate your website into many languages,99.0,4.4,15.0,https://www.udemy.com/course/multilingual-wordpress/,Tech,Beginner
8756,Build SelfHosted Dropbox 2 hours,Learn how to build your self hosted Dropbox like environment in less than 2 hours with no programming knowledge needed.,723.0,3.7,15.0,https://www.udemy.com/course/build-your-own-self-hosted-dropbox-in-less-than-2-hours/,Tech,Beginner
8757,Learn Write Functional Javascript,Learn the concepts required to be a functional programmer and to write functional web-apps using modern JavaScript,130.0,3.8,15.0,https://www.udemy.com/course/learn-to-write-functional-javascript/,Tech,Beginner
8758,QA Machine Learning Neural Networks beginners,Find answers to common machine learning questions which arise when you start to learn,371.0,3.9,15.0,https://www.udemy.com/course/qa-in-machine-learning-and-neural-networks-for-beginners/,Tech,All Levels
8759,Iterators Functional Programming Python,Get a thorough understanding of iterators (a crucial part of every Python programmer’s toolbox) to solve many real-world,238.0,4.5,15.0,https://www.udemy.com/course/iterators-in-functional-programming-with-python/,Tech,All Levels
8760,Java Intermediate Users,Prepare for Advanced Java & JavaFX,3214.0,3.9,15.0,https://www.udemy.com/course/java-for-intermediate-users/,Tech,All Levels
8761,NativeScript Angular code sharing,One project that will build mobile apps on Android and iOS and web Angular app,69.0,4.3,15.0,https://www.udemy.com/course/nativescript-angular-code-sharing/,Tech,Beginner
8762,Complete Python 3 Bootcamp Python Programming Scratch,"LEARN Python programming Bootcamp 3 with FUNCTIONS & MODULES, STRINGS, CONTROL AND FLOW, FILE PROCESSING, DATA STRUCTURE",2258.0,4.3,15.0,https://www.udemy.com/course/complete-python3-bootcamp/,Tech,All Levels
8763,Python 1100 Programming Beginners,"Functions, Builtins, and Object Types",7173.0,3.2,15.0,https://www.udemy.com/course/python-1100/,Tech,All Levels
8764,Master Basic C skills making voting system,Sharpen your C++ Skills and move it to the next level,1244.0,4.4,15.0,https://www.udemy.com/course/master-your-basic-c-skills-by-making-a-voting-system/,Tech,Beginner
8765,Sprint Data Science Interview,Kick Start your Data Science Interview Preparation,94.0,4.3,15.0,https://www.udemy.com/course/sprint-the-data-science-interview/,Tech,Beginner
8766,DoItYourself Website Development,Build Simple Custom Websites From Scratch with Completely Free Tools,765.0,4.6,15.0,https://www.udemy.com/course/do-it-yourself-website-development/,Tech,All Levels
8767,NumPy SciPy Matplotlib Recipes,"Learn to code Scientific Python recipes and Image Processing with NumPy, SciPy, Matplotlib, and Jupyter Notebook",108.0,4.3,15.0,https://www.udemy.com/course/numpy-scipy-and-matplotlib-recipes/,Tech,Intermediate
8768,Comprehensive Data visualization Matplotlib Python,From beginner to expert in Data Visualization using Matplotlib in Python | Able to visualize any type of data in Python,570.0,4.5,15.0,https://www.udemy.com/course/data-visualization-with-matplotlib-in-python/,Tech,All Levels
8769,EndtoEnd Serverless Development AWS Lambda,"Build, secure, and manage cost-effective and highly scalable serverless applications using AWS Lambda",120.0,4.3,15.0,https://www.udemy.com/course/end-to-end-serverless-development-using-aws-lambda/,Tech,All Levels
8770,Build Python Django Real Project Django Web Development,Step By Step Develop Real Django Project with PostgreSQL & Deploy on Heroku. Most Powerful Way of Learning Django,112.0,4.8,15.0,https://www.udemy.com/course/python-django-real-project-for-freshers-freelancers/,Tech,All Levels
8771,Mainframe Development Course  JCL,learn how to code JCL program in mainframe system very fast,1659.0,2.0,15.0,https://www.udemy.com/course/jcl-programming-made-easy/,Tech,All Levels
8772,Unreal Development Kit Game Programming UnrealScript,Kick-start your career in game development with UnrealScript and the UDK,133.0,3.9,15.0,https://www.udemy.com/course/unreal-development-kit-game-programming-with-unrealscript/,Tech,Beginner
8773,Deploying Ruby Rails Application Server,Learn How To Deploy Ruby on Rails To Your Own Securely Setup Ubuntu 14.04 Server,781.0,3.1,15.0,https://www.udemy.com/course/deploying-ruby-on-rails-application-in-your-own-server/,Tech,Intermediate
8774,Javascript,Javascript is an open source scripting language used to enhance user interfaces and dynamic websites.,227.0,4.0,15.0,https://www.udemy.com/course/javascript3/,Tech,Intermediate
8775,Serverless JavaScript Example,Become dexterous with live demonstrations on serverless web development,154.0,4.2,15.0,https://www.udemy.com/course/serverless-javascript-by-example/,Tech,Expert
8776,PHP Wordpress Beginners,Learn PHP and Wordpress from scratch and Build websites and Applications,541.0,4.1,15.0,https://www.udemy.com/course/php-and-wordpress-for-beginners/,Tech,Intermediate
8777,machine learning neural networks mini case studies,The red or the blue pill Neo?,158.0,4.1,15.0,https://www.udemy.com/course/machine-learning-and-neural-networks-mini-case-studies/,Tech,Intermediate
8778,Complete Introduction Scientific Python 3 Ecosystem,"Get introduced to SciPy, NumPy, Matplotlib, and Pandas with a brief tour of Jupyter Notebooks.",6727.0,4.0,15.0,https://www.udemy.com/course/introduction-to-the-scientific-python-3-ecosystem/,Tech,All Levels
8779,Blender 28  Ultimate Guide 3D Modelling,Learn the Ins and Outs of Blender in Under 3 Hours,1334.0,4.2,15.0,https://www.udemy.com/course/theultimateblendercourse/,Tech,Intermediate
8780,Learn Python Zero Hero,Learn and keep yourself updated with the all new programming language - the python. Learn from interactive python egs.,529.0,3.8,15.0,https://www.udemy.com/course/python-mastermind/,Tech,All Levels
8781,Spring Cloud  Microservices Workshop,A deep-dive by Real labs into the Microservice architecture & spring Cloud technologies,2617.0,4.6,15.0,https://www.udemy.com/course/spring-cloud-microservices-workshop/,Tech,All Levels
8782,Learn JavaScript creating 7 useful Apps,Create 7 Complete Web Apps using JavaScript from Scratch.,561.0,3.9,15.0,https://www.udemy.com/course/learn-javascript-by-creating-7-useful-apps/,Tech,Beginner
8783,Create 19 Low Poly Models  3D RPG Unity C,*Includes FREE webinar! Learn to code by making a Legend of Zenda Role Playing Game in Unity. Build professional 3D art.,231.0,4.1,15.0,https://www.udemy.com/course/unityrpg2/,Tech,Intermediate
8784,Advanced Predictive Techniques ScikitLearn TensorFlow,"Improve the performance predictive models, build more complex models and use techniques to improve quality of your predi",111.0,4.1,15.0,https://www.udemy.com/course/advanced-predictive-techniques-with-scikit-learn-tensorflow/,Tech,Beginner
8785,PhaserJS Game Development,Learn HTML5 Game Development in PhaserJS!,101.0,4.3,15.0,https://www.udemy.com/course/html5-game-development-in-phaserjs/,Tech,Beginner
8786,Building WordPress Plugins Scratch,Plugin Development for Beginners,268.0,2.6,13.0,https://www.udemy.com/course/building-wordpress-plugins-from-scratch/,Tech,All Levels
8787,Create 19 Low Poly Models  3D RPG Unity C,*Includes FREE webinar! Learn to code by making a Legend of Zenda Role Playing Game in Unity. Build professional 3D art.,231.0,4.1,15.0,https://www.udemy.com/course/unityrpg2/,Tech,Intermediate
8788,Data Science Coding hassle Introducing Rapidminer,Rapidminer set up and getting started with data processing.,57.0,3.0,15.0,https://www.udemy.com/course/data-science-code-free-introducing-rapidminer/,Tech,All Levels
8789,Unreal Development Kit Game Programming UnrealScript,Kick-start your career in game development with UnrealScript and the UDK,133.0,3.9,15.0,https://www.udemy.com/course/unreal-development-kit-game-programming-with-unrealscript/,Tech,All Levels
8790,Serverless JavaScript Example,Become dexterous with live demonstrations on serverless web development,154.0,4.2,15.0,https://www.udemy.com/course/serverless-javascript-by-example/,Tech,Beginner
8791,Learn Spark Hadoop Overnight GCP,Learn Hands-on by Building Your Own System on Spark and Hadoop,1398.0,3.9,15.0,https://www.udemy.com/course/learn-spark-and-hadoop-overnight-on-gcp/,Tech,All Levels
8792,Learn Build Microservices Driven Apps NodeJS,"Create real world microservices based app using NodeJs, Express and MongoDB",113.0,3.8,15.0,https://www.udemy.com/course/learn-to-build-microservices-driven-apps/,Tech,All Levels
8793,Learn AJAX PHP  3 Awesome Projects  Basic Advanced,"You will Learn Ajax from scratch and able to Build these 3 projects (Country State, Search Suggestion, CRUD Application)",141.0,3.9,15.0,https://www.udemy.com/course/learn-ajax-with-php-multiple-projects/,Tech,All Levels
